stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
PSME2,"Place St-Méen",,47.319054,-1.347233,,,0,PSME,2
PSOR1,"Prières",,47.150110,-1.526163,,,0,PSOR,1
PSOR2,"Prières",,47.150395,-1.526401,,,0,PSOR,1
PSPO1,"Parc des Sports",,47.260488,-1.449032,,,0,PSPO,1
PSPO2,"Parc des Sports",,47.259907,-1.450254,,,0,PSPO,1
PSPO3,"Parc des sports",,47.260978,-1.450516,,,0,PSPO,2
PSUD1,"Pôle sud",,47.188856,-1.469851,,,0,PSUD,2
PSUD2,"Pôle sud",,47.188777,-1.469692,,,0,PSUD,2
PTBO1,"Petit Bois",,47.185707,-1.677391,,,0,PTBO,1
PTBO2,"Petit Bois",,47.185437,-1.678431,,,0,PTBO,1
PTCH1,"Patache",,47.270945,-1.619185,,,0,PTCH,2
PTCH2,"Patache",,47.271253,-1.619620,,,0,PTCH,2
PTEC1,"Polytech",,47.280835,-1.513560,,,0,PTEC,1
PTEC2,"Polytech",,47.280720,-1.513878,,,0,PTEC,1
PTGO1,"Poitou",,47.209247,-1.469722,,,0,PTGO,2
PTGO2,"Poitou",,47.209789,-1.469182,,,0,PTGO,2
PTIS1,"Plessis Tison",,47.236649,-1.533468,,,0,PTIS,1
PTIS2,"Plessis Tison",,47.236573,-1.533634,,,0,PTIS,1
PTL98,"CES Petite Lande",,47.177783,-1.550122,,,0,PTLA,1
PTNE1,"Platanes",,47.245561,-1.524664,,,0,PTNE,1
PTNE2,"Platanes",,47.245290,-1.525145,,,0,PTNE,1
PTON1,"Portillon",,47.149709,-1.468619,,,0,PTON,2
PTON2,"Portillon",,47.149292,-1.469062,,,0,PTON,2
PTON3,"Portillon",,47.149185,-1.467995,,,0,PTON,2
PTPS1,"Printemps",,47.188481,-1.500281,,,0,PTPS,2
PTPS2,"Printemps",,47.188608,-1.500387,,,0,PTPS,2
PTQQ1,"Portricq",,47.265246,-1.521732,,,0,PTQQ,1
PTQQ2,"Portricq",,47.265116,-1.521258,,,0,PTQQ,1
PTRE1,"Portereau",,47.192095,-1.475856,,,0,PTRE,1
PTRE2,"Portereau",,47.193235,-1.477312,,,0,PTRE,1
PTRI1,"Patouillerie",,47.245288,-1.581205,,,0,PTRI,1
PTRI2,"Patouillerie",,47.245447,-1.580748,,,0,PTRI,1
PTSC1,"Petits Champs Blancs",,47.281073,-1.420119,,,0,PTSC,2
PTUR3,"Pâtures",,47.303941,-1.556563,,,0,PTUR,2
PTUR4,"Pâtures",,47.303784,-1.556456,,,0,PTUR,2
PTVI1,"Patis Viaud",,47.138604,-1.457580,,,0,PTVI,2
PTVI2,"Patis Viaud",,47.138727,-1.457412,,,0,PTVI,2
PTYY1,"Planty",,47.175280,-1.494898,,,0,PTYY,1
PTYY2,"Planty",,47.175392,-1.495283,,,0,PTYY,1
PUCH1,"Pluchets",,47.218607,-1.654485,,,0,PUCH,2
PUCH2,"Pluchets",,47.218730,-1.654386,,,0,PUCH,2
PVIL1,"Petit Village",,47.217019,-1.650427,,,0,PVIL,2
PVIL2,"Petit Village",,47.217004,-1.651261,,,0,PVIL,2
PVLO1,"Pavillon",,47.143699,-1.679461,,,0,PVLO,1
PVLO2,"Pavillon",,47.143605,-1.679298,,,0,PVLO,1
PVT95,"Porte de Vertou",,47.180722,-1.505698,,,0,PVTO,1
PVT96,"Porte de Vertou",,47.181136,-1.505716,,,0,PVTO,1
PVTO1,"Porte de Vertou",,47.180941,-1.505340,,,0,PVTO,1
PVTO2,"Porte de Vertou",,47.180567,-1.504690,,,0,PVTO,1
PVTO5,"Porte de Vertou",,47.180711,-1.505692,,,0,PVTO,1
PVTO6,"Porte de Vertou",,47.181136,-1.505696,,,0,PVTO,1
PVTO7,"Porte de Vertou",,47.180519,-1.505177,,,0,PVTO,1
PXCE1,"Port aux Cerises",,47.311808,-1.541315,,,0,PXCE,2
PXCE2,"Port aux Cerises",,47.311875,-1.541327,,,0,PXCE,2
QANT1,"Quai des Antilles",,47.203775,-1.569778,,,0,QANT,2
QANT2,"Quai des Antilles",,47.203707,-1.569487,,,0,QANT,1
QBNA1,"Quai Brunais",,47.196476,-1.669568,,,0,QBNA,2
QBNA2,"Quai Brunais",,47.196144,-1.668721,,,0,QBNA,2
QSCO1,"Quai Surcouf",,47.194856,-1.577874,,,0,QSCO,1
QSCO2,"Quai Surcouf",,47.194906,-1.577942,,,0,QSCO,1
QTNE1,"Quintaine",,47.216687,-1.464355,,,0,QTNE,1
QTNE2,"Quintaine",,47.216696,-1.462458,,,0,QTNE,1
QTNE3,"Quintaine",,47.216781,-1.462576,,,0,QTNE,1
RABI1,"Rabine",,47.261411,-1.643485,,,0,RABI,2
RABI2,"Rabine",,47.261110,-1.643783,,,0,RABI,2
RAGO1,"Ragon",,47.165152,-1.542607,,,0,RAGO,1
RAGO2,"Ragon",,47.165354,-1.542484,,,0,RAGO,1
RAVA1,"Ravardière",,47.183753,-1.664389,,,0,RAVA,2
RAVA2,"Ravardière",,47.183812,-1.665336,,,0,RAVA,2
RAZA1,"Ranzay",,47.253356,-1.530557,,,0,RAZA,1
RAZA2,"Ranzay",,47.253175,-1.530138,,,0,RAZA,1
RAZA3,"Ranzay",,47.252152,-1.529901,,,0,RAZA,1
RAZA4,"Ranzay",,47.253846,-1.529887,,,0,RAZA,1
RAZA5,"Ranzay",,47.252661,-1.528930,,,0,RAZA,1
RBAL1,"Roche Ballue",,47.179566,-1.655861,,,0,RBAL,1
RBAL2,"Roche Ballue",,47.179456,-1.655733,,,0,RBAL,1
RBHI1,"René Bouhier",,47.209944,-1.571321,,,0,RBHI,2
RBHI2,"René Bouhier",,47.209943,-1.571643,,,0,RBHI,2
RBNI1,"Robinière",,47.163651,-1.535533,,,0,RBNI,2
RBNI2,"Robinière",,47.164780,-1.536177,,,0,RBNI,2
RBNI3,"Robinière",,47.163644,-1.535543,,,0,RBNI,2
RBRN1,"René Bernier",,47.193927,-1.499202,,,0,RBRN,1
RBRN2,"René Bernier",,47.193830,-1.499288,,,0,RBRN,1
RCAS1,"René Cassin",,47.264211,-1.576451,,,0,RCAS,1
RCAS2,"René Cassin",,47.264227,-1.575928,,,0,RCAS,1
RCAS3,"René Cassin",,47.264846,-1.573784,,,0,RCAS,1
RCAS4,"René Cassin",,47.264738,-1.574012,,,0,RCAS,1
RCAS5,"René Cassin",,47.264204,-1.576973,,,0,RCAS,1
RCAS6,"René Cassin",,47.264089,-1.576335,,,0,RCAS,1
RCER1,"Rocher",,47.213187,-1.639496,,,0,RCER,2
RCER2,"Rocher",,47.213095,-1.639670,,,0,RCER,2
RCPE1,"Route de la Chapelle",,47.254883,-1.576118,,,0,RCPE,1
RCPE2,"Route de la Chapelle",,47.254529,-1.576276,,,0,RCPE,1
RCUU1,"Rochu",,47.215190,-1.666457,,,0,RCUU,2
RCUU2,"Rochu",,47.215111,-1.666558,,,0,RCUU,2
RDFY1,"Raoul Dufy",,47.222591,-1.599504,,,0,RDFY,1
RDFY2,"Raoul Dufy",,47.222669,-1.599630,,,0,RDFY,1
RDGO1,"Radigois",,47.192996,-1.517954,,,0,RDGO,1
RDGO2,"Radigois",,47.193353,-1.517582,,,0,RDGO,1
RDIE1,"Rouaudière",,47.294302,-1.584419,,,0,RDIE,2
RDIE2,"Rouaudière",,47.294241,-1.584566,,,0,RDIE,2
RDMV1,"Rue de Mauves",,47.271476,-1.432805,,,0,RDMV,1
RDMV2,"Rue de Mauves",,47.271560,-1.432585,,,0,RDMV,1
RDNT1,"Rue de Nantes",,47.151141,-1.534314,,,0,RDNT,1
RDNT2,"Rue de Nantes",,47.151320,-1.534262,,,0,RDNT,1
REDR1,"Rédras",,47.164760,-1.502492,,,0,REDR,2
REDR2,"Rédras",,47.164578,-1.502014,,,0,REDR,2
REFR1,"Réfractaires",,47.303029,-1.546881,,,0,REFR,1
REFR2,"Réfractaires",,47.302776,-1.547510,,,0,REFR,1
RETA1,"Retas",,47.154858,-1.537081,,,0,RETA,2
RETA2,"Retas",,47.154886,-1.536917,,,0,RETA,2
REYN1,"Reynière",,47.256162,-1.578673,,,0,REYN,2
REYN2,"Reynière",,47.255755,-1.579281,,,0,REYN,2
RGNI1,"Reigniers",,47.137234,-1.466188,,,0,RGNI,2
RGNI2,"Reigniers",,47.137122,-1.466030,,,0,RGNI,2
RIND1,"Rue d'Indre",,47.204216,-1.664104,,,0,RIND,1
RIND2,"Rue d'Indre",,47.203977,-1.664267,,,0,RIND,1
RLEA1,"Rouleaux",,47.200220,-1.466188,,,0,RLEA,1
RLEA2,"Rouleaux",,47.200104,-1.466053,,,0,RLEA,1
RLON1,"Rennes - Longchamp",,47.238639,-1.570664,,,0,RLON,1
RLON2,"Rennes - Longchamp",,47.237980,-1.569856,,,0,RLON,1
RMAU2,"Roche Maurice",,47.196189,-1.618283,,,0,RMAU,1
RMAU3,"Roche Maurice",,47.196877,-1.618499,,,0,RMAU,2
RMN76,"Romanet",,47.211353,-1.614132,,,0,RMNE,2
RMN77,"Romanet",,47.211518,-1.614289,,,0,RMNE,2
RMNE1,"Romanet",,47.211491,-1.609247,,,0,RMNE,1
RMNE2,"Romanet",,47.211879,-1.608858,,,0,RMNE,1
RMNE3,"Romanet",,47.212249,-1.608509,,,0,RMNE,1
RMNE4,"Romanet",,47.212167,-1.608851,,,0,RMNE,1
RNAN1,"Renan",,47.216257,-1.613012,,,0,RNAN,1
RNAN2,"Renan",,47.216308,-1.613538,,,0,RNAN,1
RNDR1,"Renardières",,47.149426,-1.601779,,,0,RNDR,1
RNDR2,"Renardières",,47.148971,-1.601849,,,0,RNDR,1
RNIE1,"Rinière",,47.129021,-1.635972,,,0,RNIE,2
RNIE2,"Rinière",,47.128627,-1.636168,,,0,RNIE,2
RNLT1,"Renault",,47.263304,-1.495427,,,0,RNLT,2
RNLT2,"Renault",,47.263416,-1.495709,,,0,RNLT,2
RNRE1,"Renaudières",,47.299481,-1.507967,,,0,RNRE,1
RNRE2,"Renaudières",,47.299361,-1.508061,,,0,RNRE,1
RNTI1,"Reinetière",,47.256844,-1.491526,,,0,RNTI,1
RNTI2,"Reinetière",,47.256946,-1.491266,,,0,RNTI,1
ROCA1,"Rocade",,47.163208,-1.473752,,,0,ROCA,2
ROCA2,"Rocade",,47.163451,-1.474429,,,0,ROCA,1
ROET1,"Rouet",,47.148221,-1.521463,,,0,ROET,1
ROET2,"Rouet",,47.148620,-1.522285,,,0,ROET,1
ROTY1,"Le Roty",,47.304733,-1.545508,,,0,ROTY,2
ROTY2,"Le Roty",,47.304639,-1.545444,,,0,ROTY,2
ROUS1,"Roussière",,47.294497,-1.552962,,,0,ROUS,2
ROUS2,"Roussière",,47.294577,-1.552994,,,0,ROUS,2
RPAR1,"Rond-Point de Paris",,47.234326,-1.535415,,,0,RPAR,1
RPAR2,"Rond-Point de Paris",,47.233435,-1.536402,,,0,RPAR,1
RPAR3,"Rond-Point de Paris",,47.234029,-1.536501,,,0,RPAR,1
RPAR4,"Rond-Point de Paris",,47.233651,-1.534743,,,0,RPAR,1
RPBL1,"République",,47.205591,-1.554891,,,0,RPBL,2
RPBL2,"République",,47.205653,-1.554568,,,0,RPBL,2
RPBL3,"République",,47.204530,-1.555042,,,0,RPBL,1
RPBL4,"République",,47.205122,-1.555773,,,0,RPBL,2
RPCH1,"Repos de Chasse",,47.216614,-1.597877,,,0,RPCH,1
RPCH2,"Repos de Chasse",,47.216697,-1.599590,,,0,RPCH,1
RPSI1,"Ripossière",,47.191513,-1.534573,,,0,RPSI,2
RPSI2,"Ripossière",,47.192208,-1.535014,,,0,RPSI,1
RQIO9,"Trentemoult Roquios",,47.195543,-1.582207,,,0,RQIO,1
RREN1,"Rond-Point de Rennes",,47.232475,-1.565289,,,0,RREN,1
RREN2,"Rond-Point de Rennes",,47.232621,-1.565243,,,0,RREN,1
RREN3,"Rond-Point de Rennes",,47.233078,-1.566055,,,0,RREN,1
RREN4,"Rond-Point de Rennes",,47.233143,-1.566308,,,0,RREN,1
RROL1,"Romain Rolland",,47.206505,-1.609390,,,0,RROL,1
RROL2,"Romain Rolland",,47.206794,-1.609874,,,0,RROL,1
RSCO1,"Robert Scott",,47.186928,-1.458999,,,0,RSCO,1
RSCO2,"Robert Scott",,47.186875,-1.459976,,,0,RSCO,2
RSLI1,"Rousselière",,47.175641,-1.518333,,,0,RSLI,1
RSLI2,"Rousselière",,47.175501,-1.517648,,,0,RSLI,1
RSNB1,"Rosenberg",,47.235689,-1.659814,,,0,RSNB,2
RSNB2,"Rosenberg",,47.235632,-1.659766,,,0,RSNB,2
RSRA1,"Roseraie",,47.260875,-1.528355,,,0,RSRA,1
RSRA2,"Roseraie",,47.260606,-1.528385,,,0,RSRA,1
RTPA1,"Route de Paris",,47.266708,-1.485800,,,0,RTPA,1
RTPA2,"Route de Paris",,47.266749,-1.488077,,,0,RTPA,2
RTSC1,"Recteur Schmitt",,47.252189,-1.552991,,,0,RTSC,1
RTSC2,"Recteur Schmitt",,47.251781,-1.552564,,,0,RTSC,1
RTSC3,"Recteur Schmitt",,47.252228,-1.552692,,,0,RTSC,2
RTSC4,"Recteur Schmitt",,47.252382,-1.552958,,,0,RTSC,2
RTSC5,"Recteur Schmitt",,47.253171,-1.552874,,,0,RTSC,1
RTSC6,"Recteur Schmitt",,47.252720,-1.553306,,,0,RTSC,1
RUET1,"Ruette",,47.233488,-1.510800,,,0,RUET,1
RUET2,"Ruette",,47.233357,-1.511273,,,0,RUET,1
RVAN1,"Rond-Point de Vannes",,47.230102,-1.572943,,,0,RVAN,1
RVAN2,"Rond-Point de Vannes",,47.229820,-1.572685,,,0,RVAN,1
RVAN3,"Rond-Point de Vannes",,47.229968,-1.571819,,,0,RVAN,1
RVAN4,"Rond-Point de Vannes",,47.229776,-1.571865,,,0,RVAN,1
RVDI1,"Rivaudière",,47.227177,-1.650716,,,0,RVDI,1
RVDI2,"Rivaudière",,47.227101,-1.650344,,,0,RVDI,1
RVER1,"Roches Vertes",,47.185209,-1.523991,,,0,RVER,1
RVER2,"Roches Vertes",,47.184924,-1.524665,,,0,RVER,1
RZEE1,"Razée",,47.214827,-1.466159,,,0,RZEE,1
RZEE2,"Razée",,47.214940,-1.465969,,,0,RZEE,1
SADU1,"Santos Dumont",,47.259587,-1.568331,,,0,SADU,1
SADU2,"Santos Dumont",,47.259355,-1.567926,,,0,SADU,1
SADU3,"Santos Dumont",,47.259547,-1.566685,,,0,SADU,2
SADU4,"Santos Dumont",,47.259368,-1.566766,,,0,SADU,1
SAGL1,"St-Aignan de Grand Lieu",,47.123105,-1.634885,,,0,SAGL,1
SAGL2,"St-Aignan de Grand Lieu",,47.122985,-1.634687,,,0,SAGL,1
SAIG1,"St-Aignan",,47.208007,-1.578387,,,0,SAIG,1
SAIG2,"St-Aignan",,47.208222,-1.578383,,,0,SAIG,1
SALE1,"Salentine",,47.248486,-1.610268,,,0,SALE,1
SALE3,"Salentine",,47.248662,-1.610422,,,0,SALE,1
SAOR1,"Sables d'Or",,47.265047,-1.455840,,,0,SAOR,1
SAPI2,"Saupin",,47.184073,-1.475782,,,0,SAPI,2
SAPI3,"Saupin",,47.184008,-1.475653,,,0,SAPI,2
SATR1,"Sautron",,47.265452,-1.683842,,,0,SATR,1
SAVA1,"Savarières",,47.208621,-1.489683,,,0,SAVA,1
SAVA2,"Savarières",,47.208629,-1.490121,,,0,SAVA,1
SAVA3,"Savarières",,47.208243,-1.489390,,,0,SAVA,2
SAVA4,"Savarières",,47.208073,-1.489180,,,0,SAVA,2
SBAI1,"St-Blaise",,47.167228,-1.469099,,,0,SBAI,1
SBAI2,"St-Blaise",,47.167350,-1.469186,,,0,SBAI,2
SBLL1,"Sébilleau",,47.205127,-1.531838,,,0,SBLL,1
SBLL2,"Sébilleau",,47.204856,-1.531702,,,0,SBLL,1
SBSA1,"St-Jean-Baptiste de la Salle",,47.233466,-1.559914,,,0,SBSA,1
SBSA2,"St-Jean-Baptiste de la Salle",,47.233378,-1.559972,,,0,SBSA,1
SCHW3,"Schweitzer",,47.294830,-1.495172,,,0,SCHW,1
SCHW4,"Schweitzer",,47.294724,-1.494883,,,0,SCHW,1
SCLE1,"St-Clément",,47.222238,-1.546671,,,0,SCLE,1
SCLE2,"St-Clément",,47.222121,-1.546977,,,0,SCLE,1
SDAV1,"Square Daviais",,47.211577,-1.557582,,,0,SDAV,1
SDON1,"St-Donatien",,47.229437,-1.540243,,,0,SDON,1
SDON2,"St-Donatien",,47.228913,-1.540898,,,0,SDON,1
SECH1,"Schoelcher",,47.220446,-1.627750,,,0,SECH,1
SECH2,"Schoelcher",,47.220619,-1.628177,,,0,SECH,1
SEIL1,"Seil",,47.193850,-1.570811,,,0,SEIL,2
SEIL2,"Seil",,47.194341,-1.570743,,,0,SEIL,2
SEIL3,"Seil",,47.194603,-1.570118,,,0,SEIL,2
SEIL4,"Seil",,47.194694,-1.570289,,,0,SEIL,2
SERC1,"Sercel",,47.266841,-1.489488,,,0,SERC,1
SERC2,"Sercel",,47.267673,-1.488507,,,0,SERC,1
SEVR1,"Sèvres",,47.186073,-1.527230,,,0,SEVR,1
SEVR2,"Sèvres",,47.186824,-1.528338,,,0,SEVR,1
SFEL1,"St-Félix",,47.231573,-1.556520,,,0,SFEL,1
SFEL2,"St-Félix",,47.231220,-1.556543,,,0,SFEL,1
SFEL3,"St-Félix",,47.231542,-1.556397,,,0,SFEL,2
SFRA1,"San Francisco",,47.217690,-1.516472,,,0,SFRA,1
SFRA2,"San Francisco",,47.217972,-1.515724,,,0,SFRA,1
SGRA1,"Sageran",,47.219529,-1.571184,,,0,SGRA,2
SHMD1,"St-Hermeland",,47.144250,-1.696057,,,0,SHMD,2
SILL1,"Sillon de Bretagne",,47.245588,-1.608903,,,0,SILL,1
SILL2,"Sillon de Bretagne",,47.245606,-1.608399,,,0,SILL,1
SILL3,"Sillon de Bretagne",,47.245681,-1.608811,,,0,SILL,1
SILL4,"Sillon de Bretagne",,47.245548,-1.608500,,,0,SILL,1
SINI1,"Sinière",,47.225479,-1.678457,,,0,SINI,1
SINI2,"Sinière",,47.225697,-1.677814,,,0,SINI,1
SJAC2,"St-Jacques",,47.196153,-1.537871,,,0,SJAC,1
SJAC4,"St-Jacques",,47.193870,-1.537531,,,0,SJAC,1
SJBO1,"St-Jean-de-Boiseau",,47.195874,-1.724794,,,0,SJBO,1
SJBO2,"St-Jean-de-Boiseau",,47.195814,-1.724909,,,0,SJBO,1
SJEA1,"St-Jean",,47.191737,-1.523639,,,0,SJEA,2
SJEA3,"St-Jean",,47.191813,-1.523614,,,0,SJEA,2
SJPO1,"St-Joseph de Porterie",,47.267868,-1.516776,,,0,SJPO,1
SJPO2,"St-Joseph de Porterie",,47.267830,-1.517028,,,0,SJPO,1
SLAU1,"St-Laurent",,47.223325,-1.597656,,,0,SLAU,1
SLAU2,"St-Laurent",,47.223046,-1.597276,,,0,SLAU,1
SLCE1,"Ste-Luce",,47.250341,-1.484896,,,0,SLCE,1
SLCE2,"Ste-Luce",,47.250344,-1.485067,,,0,SLCE,1
SLDA3,"Solidarité",,47.217163,-1.587467,,,0,SLDA,1
SLDA4,"Solidarité",,47.217309,-1.587433,,,0,SLDA,2
SLEN1,"Suzanne Lenglen",,47.229027,-1.588021,,,0,SLEN,1
SLEN2,"Suzanne Lenglen",,47.229023,-1.588209,,,0,SLEN,1
SLGE1,"Salorges",,47.204734,-1.575005,,,0,SLGE,2
SLGE2,"Salorges",,47.205332,-1.574360,,,0,SLGE,2
SLVI1,"St-Léger-les-Vignes",,47.136505,-1.730168,,,0,SLVI,1
SLVI2,"St-Léger-les-Vignes",,47.136364,-1.729783,,,0,SLVI,1
SMAR1,"St-Martin",,47.213434,-1.693282,,,0,SMAR,2
SMAR2,"St-Martin",,47.213394,-1.693035,,,0,SMAR,2
SMHI1,"St-Mihiel",,47.223502,-1.553391,,,0,SMHI,1
SMHI2,"St-Mihiel",,47.223145,-1.553411,,,0,SMHI,1
SMIC1,"St-Michel",,47.224134,-1.644384,,,0,SMIC,1
SMIC2,"St-Michel",,47.224125,-1.644575,,,0,SMIC,1
SNIC1,"St-Nicolas",,47.215696,-1.559303,,,0,SNIC,1
SNIC2,"St-Nicolas",,47.215572,-1.560456,,,0,SNIC,1
SNUC1,"Stade SNUC",,47.228022,-1.580695,,,0,SNUC,1
SNUC2,"Stade SNUC",,47.227965,-1.580547,,,0,SNUC,1
SOCH1,"Souchais",,47.307726,-1.489522,,,0,SOCH,1
SOEC1,"Souchais École",,47.303638,-1.498359,,,0,SOEC,1
SOEC2,"Souchais École",,47.303569,-1.498740,,,0,SOEC,1
SORI1,"Sorin",,47.195179,-1.567909,,,0,SORI,2
SORI2,"Sorin",,47.195329,-1.567856,,,0,SORI,2
SOUI1,"Souillarderie",,47.238468,-1.516059,,,0,SOUI,1
SOUI2,"Souillarderie",,47.238125,-1.516043,,,0,SOUI,1
SOUI4,"Souillarderie",,47.237846,-1.515714,,,0,SOUI,1
SOUI5,"Souillarderie",,47.238289,-1.516260,,,0,SOUI,1
SOWE1,"Soweto",,47.233301,-1.651637,,,0,SOWE,2
SOWE2,"Soweto",,47.233220,-1.651594,,,0,SOWE,2
SPHI1,"Saphirs",,47.204909,-1.657915,,,0,SPHI,1
SPHI2,"Saphirs",,47.204994,-1.657305,,,0,SPHI,1
SPIN1,"Saupin",,47.214252,-1.537466,,,0,SPIN,1
SPIN2,"Saupin",,47.214391,-1.537418,,,0,SPIN,1
SPLO1,"Ste-Philomène",,47.211916,-1.724712,,,0,SPLO,2
SPRU1,"Sully Prudhomme",,47.236255,-1.596559,,,0,SPRU,1
SPRU2,"Sully Prudhomme",,47.236081,-1.596563,,,0,SPRU,1
SPSA1,"St-Paul - Salengro",,47.184356,-1.546110,,,0,SPSA,1
SPSA2,"St-Paul - Salengro",,47.185340,-1.546273,,,0,SPSA,1
SRDI1,"Sarradin",,47.220541,-1.570160,,,0,SRDI,2
SRNI1,"Les Sorinières",,47.159121,-1.518118,,,0,SRNI,1
SRTR1,"Sartre",,47.214254,-1.640212,,,0,SRTR,2
SRTR2,"Sartre",,47.214604,-1.640940,,,0,SRTR,2
SSEB1,"St-Sébastien",,47.207520,-1.502902,,,0,SSEB,1
SSEB2,"St-Sébastien",,47.207541,-1.503162,,,0,SSEB,1
SSGN1,"Simone Signoret",,47.175096,-1.563565,,,0,SSGN,2
SSGN2,"Simone Signoret",,47.175671,-1.563724,,,0,SSGN,2
SSTA1,"St-Stanislas",,47.222213,-1.556585,,,0,SSTA,1
SSTA2,"St-Stanislas",,47.222820,-1.556986,,,0,SSTA,1
STBS1,"Stade",,47.191291,-1.707229,,,0,STBS,1
STBS2,"Stade",,47.191289,-1.707947,,,0,STBS,1
STBS3,"Stade",,47.191073,-1.707687,,,0,STBS,1
STHR1,"Alexandre Vincent - Ste-Thérèse",,47.232927,-1.577682,,,0,STHR,1
STHR2,"Alexandre Vincent - Ste-Thérèse",,47.232690,-1.577319,,,0,STHR,1
STPI1,"St-Pierre",,47.218137,-1.551944,,,0,STPI,1
STPI2,"St-Pierre",,47.218069,-1.551758,,,0,STPI,1
STXU1,"St-Exupéry",,47.152826,-1.594808,,,0,STXU,2
STXU2,"St-Exupéry",,47.152943,-1.594876,,,0,STXU,2
SUCO1,"Surcouf",,47.268417,-1.445128,,,0,SUCO,2
SUCO2,"Surcouf",,47.268830,-1.445827,,,0,SUCO,2
SVAU1,"Savaudière",,47.289236,-1.515016,,,0,SVAU,2
SVAU2,"Savaudière",,47.289298,-1.514805,,,0,SVAU,2
SVDI1,"Solvardière",,47.218130,-1.641905,,,0,SVDI,1
SVDI2,"Solvardière",,47.218068,-1.642306,,,0,SVDI,1
SVIN1,"Stévin",,47.260029,-1.634927,,,0,SVIN,1
SVIN2,"Stévin",,47.260062,-1.634315,,,0,SVIN,1
SVNN1,"Savonnières",,47.197511,-1.662859,,,0,SVNN,1
SVNN2,"Savonnières",,47.197493,-1.662358,,,0,SVNN,1
SYRM1,"Syrma",,47.276913,-1.470598,,,0,SYRM,2
SYRM2,"Syrma",,47.277097,-1.470374,,,0,SYRM,2
TADI2,"Taillandier",,47.214250,-1.716562,,,0,TADI,2
TAID1,"Toutes Aides",,47.226473,-1.523471,,,0,TAID,1
TAID2,"Toutes Aides",,47.226054,-1.523045,,,0,TAID,1
TAID3,"Toutes Aides",,47.226212,-1.521883,,,0,TAID,1
TBAU1,"Thébaudières",,47.310766,-1.359783,,,0,TBAU,1
TBAU2,"Thébaudières",,47.310635,-1.358993,,,0,TBAU,1
TBCH1,"Trébuchet",,47.219807,-1.545615,,,0,TBCH,1
TBCH2,"Trébuchet",,47.220182,-1.546885,,,0,TBCH,1
TBER1,"Tristan Bernard",,47.205105,-1.464311,,,0,TBER,2
TBER2,"Tristan Bernard",,47.205788,-1.464814,,,0,TBER,2
TBLY1,"Tabarly",,47.195436,-1.548823,,,0,TBLY,1
TBLY2,"Tabarly",,47.195510,-1.548901,,,0,TBLY,1
TCHE1,"Trois Chênes",,47.258199,-1.474153,,,0,TCHE,2
TCHE2,"Trois Chênes",,47.259656,-1.474576,,,0,TCHE,2
TDGA1,"Tredégar",,47.254717,-1.604936,,,0,TDGA,1
TDGA2,"Tredégar",,47.254722,-1.603662,,,0,TDGA,1
TDGA3,"Tredégar",,47.253988,-1.604635,,,0,TDGA,1
TEBS1,"Tertre",,47.196834,-1.744625,,,0,TEBS,1
TEBS2,"Tertre",,47.196689,-1.744510,,,0,TEBS,1
TEIF1,"Tour Eiffel",,47.199755,-1.754847,,,0,TEIF,1
TEIF2,"Tour Eiffel",,47.199576,-1.754240,,,0,TEIF,1
TENA1,"Tertre",,47.214416,-1.607922,,,0,TENA,1
TENA2,"Tertre",,47.214753,-1.608311,,,0,TENA,1
TENA3,"Tertre",,47.213914,-1.605821,,,0,TENA,1
TENA4,"Tertre",,47.213922,-1.606659,,,0,TENA,2
TENA5,"Tertre",,47.214581,-1.606756,,,0,TENA,1
TENA6,"Tertre",,47.214589,-1.606444,,,0,TENA,1
TERR1,"Terray",,47.251846,-1.527309,,,0,TERR,1
TERR2,"Terray",,47.251420,-1.526735,,,0,TERR,1
THAT1,"Théatre",,47.215728,-1.728727,,,0,THAT,2
THAT2,"Théatre",,47.216325,-1.728662,,,0,THAT,2
THCE1,"Centre de Thouaré",,47.266563,-1.441362,,,0,THCE,1
THCE2,"Centre de Thouaré",,47.266578,-1.441595,,,0,THCE,1
THCE3,"Centre de Thouaré",,47.267130,-1.441358,,,0,THCE,1
THEB1,"Thébaudières",,47.244497,-1.606189,,,0,THEB,1
THEB2,"Thébaudières",,47.244405,-1.606371,,,0,THEB,1
TILL1,"Tillay",,47.228767,-1.606480,,,0,TILL,1
TILL2,"Tillay",,47.228776,-1.606226,,,0,TILL,1
TJOI1,"Toutes Joies",,47.221102,-1.572971,,,0,TJOI,2
TLDI1,"Télindière",,47.196210,-1.737223,,,0,TLDI,1
TLDI2,"Télindière",,47.196127,-1.737019,,,0,TLDI,1
TLSA1,"Talensac",,47.221526,-1.556033,,,0,TLSA,1
TLSA2,"Talensac",,47.221497,-1.555810,,,0,TLSA,1
TMET1,"Trois Métairies",,47.176375,-1.501562,,,0,TMET,1
TMET2,"Trois Métairies",,47.176526,-1.501693,,,0,TMET,1
TMLI1,"Tourmaline",,47.221391,-1.632455,,,0,TMLI,1
TMLI2,"Tourmaline",,47.221506,-1.632787,,,0,TMLI,1
TMOU1,"Trois Moulins",,47.178531,-1.544459,,,0,TMOU,2
TMOU2,"Trois Moulins",,47.178091,-1.544211,,,0,TMOU,2
TMSS1,"Trémissinière",,47.238139,-1.544395,,,0,TMSS,1
